"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"AC060780.1.3",1.03811448868397e-18,-0.345311857708761,0.129,0.272,2.12034884313701e-14,"7","AC060780.1"
"FYB1.7",1.04719183332226e-18,-0.973367745949322,0.15,0.294,2.13888931956073e-14,"7","FYB1"
"AKR1B1.1",1.10733280477057e-18,-0.311726059510686,0.12,0.266,2.26172725374388e-14,"7","AKR1B1"
"YIPF4.2",1.14760297110138e-18,-0.415810410689313,0.453,0.496,2.34397906847458e-14,"7","YIPF4"
"SEC11A.1",1.15297546212749e-18,-0.382679454983473,0.51,0.563,2.35495238139539e-14,"7","SEC11A"
"SYVN1.3",1.35635401484025e-18,-0.390818031952281,0.196,0.322,2.7703530753112e-14,"7","SYVN1"
"TCP1.1",1.7141013470863e-18,0.27010441232254,0.616,0.459,3.50105200142378e-14,"7","TCP1"
"H2AFZ.5",1.86933218886695e-18,0.367602223847755,0.684,0.669,3.81811099576075e-14,"7","H2AFZ"
"CNBP",1.8694294287608e-18,-0.336739886846327,0.634,0.687,3.81830960824393e-14,"7","CNBP"
"KHDRBS1.2",2.0849878491623e-18,-0.34807748862272,0.562,0.641,4.25858768191399e-14,"7","KHDRBS1"
"SRRM2",2.2238974786259e-18,-0.272972851987058,0.649,0.768,4.54231060009341e-14,"7","SRRM2"
"CSNK1E.2",2.27164848195015e-18,-0.33861752714377,0.146,0.283,4.63984202438317e-14,"7","CSNK1E"
"HIST1H1D",2.29314206927929e-18,0.490681407282425,0.529,0.382,4.68374267650295e-14,"7","HIST1H1D"
"USP8.4",2.36467356312424e-18,-0.454815740802946,0.473,0.504,4.82984575268125e-14,"7","USP8"
"PXK.3",2.66645935922374e-18,-0.412725721261302,0.226,0.343,5.4462432412145e-14,"7","PXK"
"ZMYM2",2.83275875155083e-18,-0.385688058123944,0.287,0.394,5.78590975004258e-14,"7","ZMYM2"
"SMARCB1.3",2.92972441556473e-18,-0.397607837711735,0.414,0.463,5.98396211879095e-14,"7","SMARCB1"
"DIAPH1.1",2.97836191215403e-18,-0.422274044583856,0.433,0.487,6.08330420557461e-14,"7","DIAPH1"
"PGK1",3.32584477853289e-18,-0.384922993404267,0.492,0.576,6.79303796015342e-14,"7","PGK1"
"UBE2H",4.09479926701891e-18,0.339437751711819,0.409,0.221,8.36362750288612e-14,"7","UBE2H"
"CCT6A.1",5.55015542974013e-18,0.414723630565522,0.586,0.466,1.13361924652442e-13,"7","CCT6A"
"TMEM258.1",5.72936295348013e-18,-0.334206637672647,0.604,0.675,1.17022238324832e-13,"7","TMEM258"
"RGS12.4",6.63208117532592e-18,-0.349883027644708,0.142,0.278,1.35460258006032e-13,"7","RGS12"
"RPLP2",6.88768610033098e-18,-0.268600391420782,0.906,0.967,1.4068098859926e-13,"7","RPLP2"
"MZT2A.2",7.14281545764663e-18,-0.316752246583953,0.599,0.642,1.45892005722432e-13,"7","MZT2A"
"ARL6IP4",7.62042968090616e-18,-0.301240530316994,0.61,0.694,1.55647276232508e-13,"7","ARL6IP4"
"MYL6B.5",8.31684107848508e-18,-0.390988924977716,0.333,0.412,1.69871479028058e-13,"7","MYL6B"
"ANKRD10",8.45053865682009e-18,-0.390158008185656,0.251,0.359,1.7260225206555e-13,"7","ANKRD10"
"ATP6V0B.1",8.64579805950725e-18,-0.383547339670209,0.64,0.637,1.76590425365436e-13,"7","ATP6V0B"
"ZNF397.3",9.42422948524216e-18,-0.380610394239562,0.183,0.308,1.92489887236071e-13,"7","ZNF397"
"YTHDC1",1.19346374607874e-17,-0.349374744089543,0.477,0.518,2.43764970136582e-13,"7","YTHDC1"
"AGO3",1.46997629317164e-17,-0.390401989733433,0.203,0.325,3.00242657880308e-13,"7","AGO3"
"PSME2.6",1.48945518967553e-17,-0.503144545074401,0.567,0.609,3.04221222491226e-13,"7","PSME2"
"HIST1H2AC.4",1.52116155968665e-17,-0.555721403330662,0.316,0.407,3.10697248565998e-13,"7","HIST1H2AC"
"WSB1.3",1.60778078793512e-17,-0.435385706811471,0.562,0.574,3.28389225935749e-13,"7","WSB1"
"NME3",1.72983886197217e-17,-0.400700977206099,0.283,0.383,3.53319587557816e-13,"7","NME3"
"PCSK7",1.7353329762415e-17,-0.45249122758702,0.505,0.534,3.54441760397325e-13,"7","PCSK7"
"SLC9A3R1.6",2.07614834649569e-17,-0.50280228450663,0.211,0.337,4.24053299771746e-13,"7","SLC9A3R1"
"DDX6.1",2.23676252740464e-17,-0.371055086997132,0.597,0.597,4.56858746222398e-13,"7","DDX6"
"CKLF.1",2.36518462392287e-17,-0.482486444812565,0.453,0.507,4.83088959436247e-13,"7","CKLF"
"SNX6.1",3.47385564797975e-17,-0.400793987123476,0.47,0.5,7.09535016099865e-13,"7","SNX6"
"NAMPT",3.7884826190754e-17,-1.22172145025293,0.275,0.124,7.73797574946149e-13,"7","NAMPT"
"WDFY2.2",3.93055293486576e-17,-0.413353393200163,0.235,0.344,8.02815436946331e-13,"7","WDFY2"
"DGKA",4.36028651080738e-17,-0.3315349189114,0.139,0.271,8.90588519832407e-13,"7","DGKA"
"GOLGB1",4.54910054975691e-17,-0.393858435694761,0.409,0.475,9.29153787287849e-13,"7","GOLGB1"
"PDIA6.1",4.78500822504457e-17,-0.33624545705822,0.54,0.611,9.77337929965353e-13,"7","PDIA6"
"CCNL1.1",7.06726462844778e-17,-0.365506780896681,0.573,0.572,1.44348880036046e-12,"7","CCNL1"
"ID2.7",7.77503217415243e-17,-0.870664826903547,0.172,0.302,1.58805032157063e-12,"7","ID2"
"FAAP20",1.08362840531794e-16,-0.383842098204857,0.344,0.417,2.2133110178619e-12,"7","FAAP20"
"KDELR1",1.26885024961244e-16,-0.384436094016588,0.366,0.426,2.59162663483342e-12,"7","KDELR1"
"COMMD7",1.34279620820657e-16,-0.368881907859798,0.312,0.401,2.74266125526192e-12,"7","COMMD7"
"AC084033.3.4",1.4451497964328e-16,-0.468656166154033,0.429,0.517,2.951718459214e-12,"7","AC084033.3"
"RAB2A",1.52659297111615e-16,-0.38074541212492,0.486,0.51,3.11806614350473e-12,"7","RAB2A"
"PDIA3.2",1.67508819763268e-16,-0.415918421363629,0.534,0.579,3.42136764366474e-12,"7","PDIA3"
"CAPZA1.2",1.67772372857523e-16,-0.402298080368701,0.54,0.565,3.42675071561492e-12,"7","CAPZA1"
"ARF3",1.77756111191296e-16,-0.346297805567599,0.198,0.314,3.63066857108223e-12,"7","ARF3"
"POLR1D.1",1.90326159353793e-16,-0.312060417840711,0.652,0.642,3.88741180480121e-12,"7","POLR1D"
"GZMA.7",2.04663994568812e-16,-1.5093481960106,0.133,0.263,4.18026208906799e-12,"7","GZMA"
"NPC2.1",2.13143631177629e-16,-0.445804166829939,0.396,0.438,4.35345866680307e-12,"7","NPC2"
"BAZ2A.2",2.33643855684311e-16,-0.387355236322222,0.36,0.433,4.77217575235204e-12,"7","BAZ2A"
"LNPEP.1",2.58187669826559e-16,-0.45722300334299,0.349,0.417,5.27348315620747e-12,"7","LNPEP"
"HNRNPUL1",3.14209606297076e-16,-0.343138841008607,0.543,0.565,6.41773120861779e-12,"7","HNRNPUL1"
"NOSIP.1",3.28752124972006e-16,-0.415861987562728,0.451,0.487,6.71476215255321e-12,"7","NOSIP"
"GLS",3.29258270604288e-16,-0.391200557864759,0.335,0.416,6.72510017709258e-12,"7","GLS"
"COPE",3.47895255218648e-16,-0.295897086393644,0.64,0.659,7.10576058784088e-12,"7","COPE"
"ORAI1.2",3.56521788844913e-16,-0.356874107888028,0.177,0.302,7.28195753715735e-12,"7","ORAI1"
"ITSN2",3.91427952482659e-16,-0.420389368033089,0.266,0.36,7.99491592945832e-12,"7","ITSN2"
"GLTP",4.01057651466756e-16,-0.348558247739543,0.159,0.285,8.19160253120848e-12,"7","GLTP"
"TBCB.1",4.64857834456788e-16,-0.432265842916667,0.384,0.429,9.49472126877989e-12,"7","TBCB"
"CLK1",4.89629909134243e-16,-0.346641175666893,0.414,0.471,1.00006908940669e-11,"7","CLK1"
"TSPAN3",6.12643433042652e-16,-0.364550327200443,0.238,0.339,1.25132421198962e-11,"7","TSPAN3"
"AP3S1",6.17016426910534e-16,-0.37921669998651,0.281,0.368,1.26025605196477e-11,"7","AP3S1"
"SF3B1",6.46363237264269e-16,-0.295446230373017,0.636,0.655,1.32019691211227e-11,"7","SF3B1"
"HSD17B11",6.76777583345178e-16,-0.429051493991623,0.37,0.423,1.38231821398253e-11,"7","HSD17B11"
"TRAPPC6A",7.09192452115528e-16,-0.350622275046691,0.244,0.344,1.44852558344597e-11,"7","TRAPPC6A"
"PIAS1",7.53697888524133e-16,-0.423153968943192,0.377,0.43,1.53942793731054e-11,"7","PIAS1"
"SMAD2.1",7.57990451283633e-16,-0.410177074605717,0.375,0.427,1.54819549674682e-11,"7","SMAD2"
"CBLB.1",7.58530262235472e-16,-0.348853853909262,0.128,0.254,1.54929806061595e-11,"7","CBLB"
"DEK.5",8.12169140479731e-16,0.256364178180522,0.71,0.714,1.65885546942985e-11,"7","DEK"
"TINF2",1.08791934730172e-15,-0.361454326740741,0.194,0.306,2.22207526686376e-11,"7","TINF2"
"CCDC186",1.16060689352003e-15,-0.341802743085766,0.366,0.438,2.37053958001466e-11,"7","CCDC186"
"ARHGEF6",1.21125990714254e-15,-0.321747623052812,0.139,0.262,2.47399836033865e-11,"7","ARHGEF6"
"YWHAQ.1",1.27009470472391e-15,-0.290773912043854,0.599,0.65,2.59416843439858e-11,"7","YWHAQ"
"PNKP",1.66321446448971e-15,-0.400659439573137,0.335,0.403,3.39711554372024e-11,"7","PNKP"
"ALKBH7",1.80782003363179e-15,-0.333588975140943,0.388,0.456,3.69247241869294e-11,"7","ALKBH7"
"EGLN1.1",1.85594450990402e-15,-0.332249998909029,0.129,0.253,3.79076666147896e-11,"7","EGLN1"
"CCDC88A.5",1.93414450328986e-15,-0.472615813145102,0.473,0.491,3.95049014796954e-11,"7","CCDC88A"
"XIAP",2.02562864886408e-15,-0.435495582971014,0.342,0.403,4.13734651530489e-11,"7","XIAP"
"FKBP1A.3",2.20197394700205e-15,-0.395703216834479,0.519,0.576,4.49753178675169e-11,"7","FKBP1A"
"MLLT6.1",2.2781718665329e-15,-0.430214533916309,0.213,0.321,4.65316603739345e-11,"7","MLLT6"
"ZNF652",2.40359592402188e-15,-0.411253302318729,0.262,0.355,4.90934467481469e-11,"7","ZNF652"
"EAPP",2.4203926403251e-15,-0.410709136421053,0.445,0.468,4.94365196786402e-11,"7","EAPP"
"HEBP2",2.78982418570188e-15,-0.376364346869545,0.335,0.407,5.69821589929609e-11,"7","HEBP2"
"LUZP1",2.8223806640359e-15,-0.338127147956218,0.183,0.293,5.76471250629332e-11,"7","LUZP1"
"FYTTD1",2.89815896250343e-15,-0.369780211784624,0.226,0.326,5.91948968091326e-11,"7","FYTTD1"
"NCOR1",2.97910204969551e-15,-0.319051668689594,0.566,0.578,6.08481593650308e-11,"7","NCOR1"
"LRRC8D.2",3.00812012931535e-15,-0.323987564831048,0.146,0.266,6.1440853641266e-11,"7","LRRC8D"
"METTL23",3.08243360217885e-15,-0.377194642602138,0.275,0.361,6.2958706324503e-11,"7","METTL23"
"ZNF33A.3",3.15632484025852e-15,-0.409465906264461,0.299,0.378,6.44679348622802e-11,"7","ZNF33A"
"OGA",3.38500121660524e-15,-0.378121485149803,0.484,0.504,6.9138649849162e-11,"7","OGA"
"RERE.2",3.92647099797461e-15,-0.358164226152841,0.205,0.313,8.01981701336313e-11,"7","RERE"
"NONO.1",4.06068143127256e-15,-0.325972994221307,0.521,0.545,8.2939418233742e-11,"7","NONO"
"SDCBP.4",4.25029568739507e-15,-0.25566351197656,0.542,0.28,8.68122894150443e-11,"7","SDCBP"
"PPP1R35",4.45710117999112e-15,-0.371570973827066,0.298,0.376,9.10362916013186e-11,"7","PPP1R35"
"LIMD1.3",4.68649046335824e-15,-0.330082883437847,0.163,0.277,9.57215677140921e-11,"7","LIMD1"
"SMCHD1.3",4.7979179569942e-15,-0.474505410255845,0.516,0.526,9.79974742716066e-11,"7","SMCHD1"
"EMC10",5.17508305386541e-15,-0.406805133981294,0.277,0.358,1.05701071375201e-10,"7","EMC10"
"UXS1.4",5.26569917717845e-15,-0.394980407321178,0.248,0.338,1.0755190569387e-10,"7","UXS1"
"CHD6.1",5.8909641692321e-15,-0.407281520807908,0.329,0.397,1.20322943156566e-10,"7","CHD6"
"TCEAL8",6.60292456694037e-15,-0.341147932029006,0.257,0.352,1.34864734279757e-10,"7","TCEAL8"
"NDUFS5",7.23255451894297e-15,0.44041582588885,0.636,0.603,1.4772492604941e-10,"7","NDUFS5"
"IGFBP7.2",7.7958863105727e-15,-0.360470250380887,0.14,0.268,1.59230977893447e-10,"7","IGFBP7"
"HIF1A.2",8.88228000522313e-15,-0.472351701233983,0.314,0.384,1.81420569106682e-10,"7","HIF1A"
"ASH1L.2",9.41450288346521e-15,-0.344023121049046,0.484,0.497,1.92291221394777e-10,"7","ASH1L"
"TMEM173.1",1.19019405587096e-14,-0.348057145505281,0.144,0.263,2.43097135911643e-10,"7","TMEM173"
"S100A6.7",1.19944166336746e-14,0.610711324770931,0.651,0.719,2.44985959742803e-10,"7","S100A6"
"ERCC1.2",1.46773309771869e-14,-0.37124325780026,0.364,0.411,2.99784485209042e-10,"7","ERCC1"
"MORF4L1",1.5419567004334e-14,-0.251424158070279,0.695,0.712,3.14944656063522e-10,"7","MORF4L1"
"CXXC5.3",1.55972557472776e-14,-0.483556075398342,0.348,0.402,3.18573948638144e-10,"7","CXXC5"
"STT3B.3",1.67286808073727e-14,-0.424479917107748,0.445,0.47,3.41683305490588e-10,"7","STT3B"
"THOC2.3",2.1614428955166e-14,-0.300671857150951,0.551,0.572,4.41474711409265e-10,"7","THOC2"
"KIF5B",2.36154067721519e-14,-0.35892766517991,0.514,0.516,4.82344683321203e-10,"7","KIF5B"
"STMN1.4",2.38869982687661e-14,-0.597883701671958,0.562,0.642,4.87891939639547e-10,"7","STMN1"
"UPF2.3",2.6195918692429e-14,-0.3449410981067,0.562,0.56,5.35051639292862e-10,"7","UPF2"
"AC245060.5.4",2.65811136004357e-14,-0.416994980066676,0.192,0.297,5.42919245288899e-10,"7","AC245060.5"
"FAM96B",2.80716406242973e-14,-0.307238452918082,0.514,0.527,5.73363259751272e-10,"7","FAM96B"
"ZBTB44",2.98230113345133e-14,-0.376490757979693,0.42,0.453,6.09135006507435e-10,"7","ZBTB44"
"SP100.2",3.08051338062757e-14,-0.398112626353711,0.573,0.544,6.29194857993181e-10,"7","SP100"
"CD164.2",3.38747102795906e-14,-0.392523253757736,0.536,0.548,6.91890957460638e-10,"7","CD164"
"SETX",3.42167375245741e-14,-0.393890577405343,0.425,0.452,6.98876863939427e-10,"7","SETX"
"GLG1",3.67901000619485e-14,-0.380672468642128,0.416,0.451,7.51437793765298e-10,"7","GLG1"
"RPL22L1",3.70871819404785e-14,0.573489649443711,0.573,0.493,7.57505691134273e-10,"7","RPL22L1"
"ANXA1.7",3.95198694356869e-14,-0.914124837728189,0.222,0.327,8.07193333223905e-10,"7","ANXA1"
"RPL37.1",4.94284742442508e-14,-0.264311164552708,0.837,0.975,1.00957658643882e-09,"7","RPL37"
"ABCD4",5.34871251647817e-14,-0.309217974365254,0.181,0.288,1.09247453149067e-09,"7","ABCD4"
"HNRNPA0.1",5.66333987250134e-14,-0.292652364870608,0.584,0.592,1.1567371689584e-09,"7","HNRNPA0"
"ITGA4.2",6.12777350510934e-14,-0.344596920752205,0.553,0.556,1.25159773841858e-09,"7","ITGA4"
"KAT6A",7.18391551594303e-14,-0.38911504170414,0.409,0.445,1.46731474413136e-09,"7","KAT6A"
"CIC",7.89938264733392e-14,-0.293876870579996,0.165,0.274,1.61344890571795e-09,"7","CIC"
"ACAP2",8.89987870751876e-14,-0.423493267509167,0.412,0.446,1.81780022601071e-09,"7","ACAP2"
"PHKB.3",1.17733030790457e-13,-0.41241931127438,0.442,0.459,2.40469715389508e-09,"7","PHKB"
"CNOT8",1.19817232432764e-13,-0.375530562966734,0.305,0.368,2.4472669724392e-09,"7","CNOT8"
"PHF3",1.53988087335252e-13,-0.37270532369241,0.466,0.488,3.14520668382253e-09,"7","PHF3"
"FHIT.4",1.63456636981444e-13,-0.336394046020349,0.172,0.274,3.338601810346e-09,"7","FHIT"
"ZNF580",1.74973823785956e-13,-0.282171311097076,0.153,0.261,3.57384035082815e-09,"7","ZNF580"
"ATP2B4",1.78207836973222e-13,-0.315193983791692,0.409,0.454,3.63989507017805e-09,"7","ATP2B4"
"GTF2I",2.19308271976574e-13,-0.25940063714377,0.514,0.566,4.47937145512153e-09,"7","GTF2I"
"LRCH4",2.32469029052486e-13,-0.310913949381469,0.168,0.276,4.74817991839703e-09,"7","LRCH4"
"PPP1R10",2.49613182074483e-13,-0.389661584914138,0.384,0.429,5.09834924387132e-09,"7","PPP1R10"
"MED10.2",2.61911056231929e-13,-0.357728120863166,0.471,0.478,5.34953332353715e-09,"7","MED10"
"HEXA",2.76150962679666e-13,-0.35802302161238,0.25,0.333,5.64038341273217e-09,"7","HEXA"
"SPOP.2",2.88092285321433e-13,-0.389693728501185,0.444,0.454,5.88428492769026e-09,"7","SPOP"
"UBE2D3",3.14792465072115e-13,-0.288520621072383,0.784,0.747,6.42963609909795e-09,"7","UBE2D3"
"NGLY1",3.84571700425124e-13,-0.35740863889898,0.359,0.409,7.85487698118316e-09,"7","NGLY1"
"UCP2.3",4.17343180985012e-13,-0.319979625603435,0.813,0.765,8.52423447161887e-09,"7","UCP2"
"CCDC88C.2",4.84990068928848e-13,-0.344643059591587,0.153,0.26,9.90592215787172e-09,"7","CCDC88C"
"SAMD9L.2",5.44818505108394e-13,-0.432723903476557,0.242,0.328,1.1127917966839e-08,"7","SAMD9L"
"APOL6.6",5.60611026780628e-13,-0.484783941903252,0.248,0.334,1.14504802219943e-08,"7","APOL6"
"RAB5C",6.29707790142617e-13,-0.367912885682314,0.497,0.481,1.2861781613663e-08,"7","RAB5C"
"SMAP1",6.54276225901478e-13,-0.388373956889092,0.338,0.388,1.33635919140377e-08,"7","SMAP1"
"FERMT3",6.5737098015299e-13,-0.40212476743576,0.479,0.475,1.34268022696248e-08,"7","FERMT3"
"LAMTOR5",6.61838524596587e-13,-0.263469392429267,0.66,0.636,1.35180518648853e-08,"7","LAMTOR5"
"CDC37",8.07083144116216e-13,-0.306325172072122,0.538,0.537,1.64846732185737e-08,"7","CDC37"
"TIA1.1",8.3328185107494e-13,-0.394405234698326,0.348,0.394,1.70197818082056e-08,"7","TIA1"
"H1FX.4",8.98064594198697e-13,-0.290623598098584,0.697,0.73,1.83429693365084e-08,"7","H1FX"
"DNAJC7",9.42375176726337e-13,-0.310361394845498,0.516,0.538,1.92480129846354e-08,"7","DNAJC7"
"FAM111A.1",1.02263010623771e-12,-0.414948621573583,0.401,0.432,2.08872199199051e-08,"7","FAM111A"
"TIMM13",1.17551983942977e-12,0.297337412045321,0.505,0.384,2.40099927203531e-08,"7","TIMM13"
"MTIF3",1.19335286395116e-12,-0.397908284568391,0.453,0.458,2.43742322462024e-08,"7","MTIF3"
"SNRPD1.1",1.24033872120104e-12,0.345277837319876,0.616,0.534,2.53339183805312e-08,"7","SNRPD1"
"GSDMD",1.26680825484305e-12,-0.352678025013683,0.353,0.398,2.58745586051693e-08,"7","GSDMD"
"VDAC2",1.52923481356314e-12,-0.265986944800002,0.556,0.58,3.12346210670272e-08,"7","VDAC2"
"MAN1A2",1.55911031633427e-12,-0.389181973475075,0.285,0.351,3.18448282111276e-08,"7","MAN1A2"
"DDX3X.3",1.75500022481705e-12,-0.370218525115431,0.689,0.667,3.58458795918883e-08,"7","DDX3X"
"PHF21A",2.26243001786331e-12,-0.316095679896727,0.159,0.262,4.6210133114858e-08,"7","PHF21A"
"FIBP",2.30783602033743e-12,-0.316883874267924,0.392,0.429,4.7137550715392e-08,"7","FIBP"
"EFHC1.3",2.69913673178637e-12,-0.312591279646876,0.185,0.278,5.51298677467366e-08,"7","EFHC1"
"POGZ.2",2.7188105358884e-12,-0.388014192478153,0.362,0.401,5.55317051955206e-08,"7","POGZ"
"CIR1",2.81533391787623e-12,-0.360654863033285,0.545,0.524,5.7503195272622e-08,"7","CIR1"
"FBXW7.2",2.85283834267062e-12,-0.432782431880931,0.359,0.396,5.82692231490473e-08,"7","FBXW7"
"SSBP1.4",2.93654372862944e-12,0.267727490527056,0.601,0.495,5.99789056572563e-08,"7","SSBP1"
"SMIM8.3",3.11149874374315e-12,-0.40829611539479,0.287,0.347,6.35523618409538e-08,"7","SMIM8"
"PLP2.5",3.92895613010617e-12,-0.397632660982975,0.311,0.373,8.02489289574186e-08,"7","PLP2"
"ZNF224",3.92914333801829e-12,-0.281185184316273,0.155,0.254,8.02527526790235e-08,"7","ZNF224"
"ATP5ME.4",3.94309439007038e-12,0.303405513019089,0.725,0.698,8.05377029171876e-08,"7","ATP5ME"
"WAC",4.30584689705099e-12,-0.295542852862196,0.595,0.558,8.79469228722664e-08,"7","WAC"
"SMARCA2",5.08438844997461e-12,-0.355182754174341,0.366,0.411,1.03848634090731e-07,"7","SMARCA2"
"PSAP.1",6.36570537614258e-12,-0.48258253381128,0.486,0.482,1.30019532307712e-07,"7","PSAP"
"MCRIP1.1",7.40072569553267e-12,-0.365699619678695,0.272,0.339,1.51159822331255e-07,"7","MCRIP1"
"CASP8.3",8.11915402834678e-12,-0.395186008543266,0.288,0.356,1.65833721028983e-07,"7","CASP8"
"RPS17.1",8.37305253034688e-12,0.352023937131163,0.675,0.666,1.71019597932335e-07,"7","RPS17"
"VPS51",9.01639711764625e-12,-0.366247816061326,0.451,0.445,1.84159911127925e-07,"7","VPS51"
"SCAI.3",9.4358105465667e-12,-0.338936068062111,0.201,0.284,1.92726430413625e-07,"7","SCAI"
"TMEM256",9.76387386868092e-12,-0.333063587403788,0.503,0.488,1.99427123767808e-07,"7","TMEM256"
"WTAP",1.16351700830544e-11,-0.347873332738069,0.47,0.469,2.37648348946386e-07,"7","WTAP"
"C19orf66",1.23218648819891e-11,-0.327470743828385,0.196,0.283,2.51674090214627e-07,"7","C19orf66"
"NUDT5.1",1.25723023518781e-11,-0.341901411550583,0.427,0.437,2.56789275537109e-07,"7","NUDT5"
"SNX17",1.31757810107054e-11,-0.345829693036226,0.383,0.415,2.69115327143659e-07,"7","SNX17"
"MAP3K2",1.76774140726022e-11,-0.413564469352133,0.303,0.359,3.61061182432899e-07,"7","MAP3K2"
"CSNK1A1",1.79068523320521e-11,-0.271869435783645,0.632,0.618,3.65747458882164e-07,"7","CSNK1A1"
"ATG101.1",1.82421099915204e-11,-0.315861435037042,0.231,0.304,3.72595096576804e-07,"7","ATG101"
"RAB14",1.86983678758066e-11,-0.366344385408838,0.405,0.426,3.8191416386335e-07,"7","RAB14"
"ATF7IP",2.0062041263204e-11,-0.282923923587081,0.47,0.478,4.09767192800942e-07,"7","ATF7IP"
"TXNDC12",2.17880076855736e-11,-0.298253818195752,0.198,0.288,4.4502005697784e-07,"7","TXNDC12"
"IRF3",2.59230575987876e-11,-0.336543812366266,0.388,0.415,5.29478451455237e-07,"7","IRF3"
"RTF1",2.65573778911798e-11,-0.266872404753572,0.538,0.586,5.42434443427347e-07,"7","RTF1"
"ATF6B",2.73277695249593e-11,-0.339239948086284,0.348,0.387,5.58169692547294e-07,"7","ATF6B"
"RAB27A.5",2.84555301347264e-11,-0.555926568693071,0.237,0.311,5.81204203001787e-07,"7","RAB27A"
"DICER1",3.17069526188251e-11,-0.356416728106164,0.312,0.364,6.47614507239503e-07,"7","DICER1"
"MEF2A.2",3.47723910621001e-11,-0.342644669161521,0.242,0.317,7.10226087443394e-07,"7","MEF2A"
"PRPF38B",3.56829029981759e-11,-0.284840709474074,0.562,0.573,7.28823293737743e-07,"7","PRPF38B"
"MAP4",3.75177160348163e-11,-0.330563739869787,0.218,0.296,7.66299350011123e-07,"7","MAP4"
"SPINT2.5",3.87432770897976e-11,-0.365082625459045,0.488,0.487,7.91331434559115e-07,"7","SPINT2"
"FOXN3",3.94865506952156e-11,-0.392680983550695,0.397,0.414,8.06512797949779e-07,"7","FOXN3"
"POLR2G.1",4.53381465262747e-11,-0.341697128131941,0.425,0.438,9.2603164279916e-07,"7","POLR2G"
"CCDC85B.4",4.65899567474892e-11,-0.35825842489684,0.436,0.48,9.51599866567466e-07,"7","CCDC85B"
"DHX36",5.12597966863119e-11,-0.275769880231465,0.547,0.555,1.04698134731792e-06,"7","DHX36"
"SNRK",5.66254940362336e-11,-0.365213211502182,0.185,0.272,1.15657571569007e-06,"7","SNRK"
"NUMA1.2",5.70671329000778e-11,-0.333504440298685,0.447,0.456,1.16559618948409e-06,"7","NUMA1"
"CTDSP2",7.52149302079722e-11,-0.304936457558486,0.209,0.29,1.53626494949783e-06,"7","CTDSP2"
"FAM214A.1",7.63428608699941e-11,-0.253715364849483,0.163,0.259,1.55930293326963e-06,"7","FAM214A"
"IFI35.1",7.80686512886757e-11,-0.309062386379003,0.177,0.266,1.5945522025712e-06,"7","IFI35"
"RICTOR",7.99868452481026e-11,-0.358166792100641,0.372,0.406,1.6337313141925e-06,"7","RICTOR"
"SNRPN",9.0323428587062e-11,-0.361453680093064,0.329,0.376,1.84485602889074e-06,"7","SNRPN"
"MANF",1.01847221548763e-10,-0.391483425243669,0.294,0.352,2.08022950013348e-06,"7","MANF"
"USP22.2",1.03217952184391e-10,-0.344460079437659,0.394,0.422,2.10822667336619e-06,"7","USP22"
"SERBP1.1",1.1327829845624e-10,0.414126288231813,0.721,0.771,2.3137092459687e-06,"7","SERBP1"
"ATXN7L3B",1.18730096161322e-10,-0.361384018700657,0.429,0.437,2.42506221409501e-06,"7","ATXN7L3B"
"VPS37B.2",1.28769717725872e-10,-0.406779117374728,0.333,0.38,2.63012148455094e-06,"7","VPS37B"
"NIPBL.2",1.29757824062767e-10,-0.263776357267442,0.555,0.543,2.65030355648202e-06,"7","NIPBL"
"VCL",1.55957229227728e-10,-0.36773561212431,0.176,0.264,3.18542640697635e-06,"7","VCL"
"SHKBP1",1.79930697421022e-10,-0.341861088233178,0.244,0.309,3.67508449482438e-06,"7","SHKBP1"
"RSBN1",1.8454413903122e-10,-0.333551792914446,0.377,0.403,3.76931403971267e-06,"7","RSBN1"
"TTF1.4",1.87357061964988e-10,-0.346583373494007,0.434,0.436,3.82676799063487e-06,"7","TTF1"
